SKU,Nombre Corto,Atributo,Subcategoría,Género,Estado
5030614,ARETES SELVA MISTERIOSA J15002,Negro,Collares,Unisex,Activo
5030615,ARETES ESTELA DORADA J15003,Negro,Collares,Unisex,Activo
5030616,ARETES DIOSA ROMANA J15004,Negro,Collares,Unisex,Activo
5030617,ARETES DIVA DEL CAIRO J15005,Negro,Collares,Unisex,Activo
5030618,ARETES PLUMAS DE CRISTAL J15006,Negro,Collares,Unisex,Activo
5030621,SET ARETES PLATA MIST J15009,Negro,Collares,Unisex,Activo
5030623,COLLAR LOVE DICRISTAL J15011,Negro,Collares,Unisex,Activo
5030624,ARETES LOVE DICRISTAL J15012,Negro,Collares,Unisex,Activo
5030625,PULSERA LOVE DICRISTAL J15013,Negro,Collares,Unisex,Activo
5030628,COLECCION HABANNA FLOR J15016,Negro,Collares,Unisex,Activo
5030629,BRAZALETE CYBER PLAKE J15017,Negro,Collares,Unisex,Activo
5030630,BRAZALETE DIVERGENT CHIC J15018,Negro,Collares,Unisex,Activo
5030631,COLLAR CARIBE BLU J15019,Negro,Collares,Unisex,Activo
5030632,ARGOLLAS CARIBE MIST J15020,Negro,Collares,Unisex,Activo
5030634,SET ARETES LUZ GLAM J15022,Negro,Collares,Unisex,Activo
5030635,SET PULSERAS BAHAMA GLITZ J15023,Negro,Collares,Unisex,Activo
5030636,ARGOLLAS LOVE DICRISTAL J15024,Negro,Collares,Unisex,Activo
5030638,SET ARETES BLU OCEAN J15026,Negro,Collares,Unisex,Activo
5030639,PULSERA MASCARATT J15027,Negro,Collares,Unisex,Activo
5030644,SET ARETES CRISTAL LUXE J15032,Negro,Collares,Unisex,Activo
5030648,ARETES GARDEN GLAM J15187,Negro,Collares,Unisex,Activo
5030649,ARETES AMY LOVE J15190,Negro,Collares,Unisex,Activo
5030651,COLECCION FLORIROSE J15192,Negro,Collares,Unisex,Activo
5030652,COLLAR FLORA ROMANZ J14833,Negro,Collares,Unisex,Activo
5030653,ARETES FLORA ROMANZ J14834,Negro,Collares,Unisex,Activo
5030655,SORTIJA CORAL CARIBEAN T5 J15186,Negro,Collares,Unisex,Activo
5030656,SORTIJA CORAL CARIBEAN T6 J15186,Negro,Collares,Unisex,Activo
5030657,SORTIJA CORAL CARIBEAN T7 J15186,Negro,Collares,Unisex,Activo
5030658,SORTIJA CORAL CARIBEAN T8 J15186,Negro,Collares,Unisex,Activo
5030659,SORTIJA CORAL CARIBEAN T9 J15186,Negro,Collares,Unisex,Activo
5030670,GARGANTILLA MARIAN J14843,Negro,Collares,Unisex,Activo
5030672,ARETES MARIAN CRISTAL J14844,Negro,Collares,Unisex,Activo
5030673,ARETES MARIAN J14845,Negro,Collares,Unisex,Activo
5030674,PULSERA MARIAN J14846,Negro,Collares,Unisex,Activo
5030675,SET SORTIJAS BAHAMA GLITZ T5 J15189,Negro,Collares,Unisex,Activo
5030676,SET SORTIJAS BAHAMA GLITZ T6 J15189,Negro,Collares,Unisex,Activo
5030677,SET SORTIJAS BAHAMA GLITZ T7 J15189,Negro,Collares,Unisex,Activo
5030678,SET SORTIJAS BAHAMA GLITZ T8 J15189,Negro,Collares,Unisex,Activo
5030679,SET SORTIJAS BAHAMA GLITZ T9 J15189,Negro,Collares,Unisex,Activo
5030683,COLLAR SFERA FLORAL J14851,Negro,Collares,Unisex,Activo
5030684,ARETES SFERA FLORAL J14852,Negro,Collares,Unisex,Activo
5030685,SORTIJA FLORA ROMANZ T5 J14837,Negro,Collares,Unisex,Activo
5030686,SORTIJA FLORA ROMANZ T6 J14837,Negro,Collares,Unisex,Activo
5030687,SORTIJA FLORA ROMANZ T7 J14837,Negro,Collares,Unisex,Activo
5030688,SORTIJA FLORA ROMANZ T8 J14837,Negro,Collares,Unisex,Activo
5030689,SORTIJA FLORA ROMANZ T9 J14837,Negro,Collares,Unisex,Activo
5030695,SET SORTIJAS HELENA T5 J14850,Negro,Collares,Unisex,Activo
5030696,SET SORTIJAS HELENA T6 J14850,Negro,Collares,Unisex,Activo
5030697,SET SORTIJAS HELENA T7 J14850,Negro,Collares,Unisex,Activo
5030698,SET SORTIJAS HELENA T8 J14850,Negro,Collares,Unisex,Activo
5030699,SET SORTIJAS HELENA T9 J14850,Negro,Collares,Unisex,Activo
5030702,COLLAR ODALISK J14861,Negro,Collares,Unisex,Activo
5030703,ARETES ODALISK J14862,Negro,Collares,Unisex,Activo
5030704,ARETES ODALISK ROSE J14863,Negro,Collares,Unisex,Activo
5030705,PULSERA ODALISK J14864,Negro,Collares,Unisex,Activo
5030707,COLLAR ARQUETTE J14865,Negro,Collares,Unisex,Activo
5030708,ARETES ARQUETTE J14867,Negro,Collares,Unisex,Activo
5030709,COLLAR BELLE ISSY J14868,Negro,Collares,Unisex,Activo
5030710,ARETES BELLE ISSY J14869,Negro,Collares,Unisex,Activo
5030711,ARGOLLAS BELLE ISSY J14870,Negro,Collares,Unisex,Activo
5030712,COLECCION CONDEZZA J14872,Negro,Collares,Unisex,Activo
5030713,SET ARETES MEREDIT J14873,Negro,Collares,Unisex,Activo
5030724,PULSERA MADAME ROSE J14878,Negro,Collares,Unisex,Activo
5030729,COLLAR CLASSIQUE J14883,Negro,Collares,Unisex,Activo
5030731,SET ARETES CLASSIQUE J14885,Negro,Collares,Unisex,Activo
5030733,COLECCION NEO AMORE J14887,Negro,Collares,Unisex,Activo
5030734,COLECCION RUBY PERLE J14888,Negro,Collares,Unisex,Activo
5030735,SET COLLARES CRUZ ROMAN J14889,Negro,Collares,Unisex,Activo
5030736,SET ARETES AQUA SABINE J14891,Negro,Collares,Unisex,Activo
5030737,SET ARETES DIVINE GLITZ J14892,Negro,Collares,Unisex,Activo
5030740,SET ARETES CALIPSO BLU J14895,Negro,Collares,Unisex,Activo
5030741,COLECCION FANTASY J14896,Negro,Collares,Unisex,Activo
5030742,SET ARETES FANTASY J14897,Negro,Collares,Unisex,Activo
5030743,SET ARETES AMALITA J14898,Negro,Collares,Unisex,Activo
5030746,CADENA VIRGEN DE LOURDES J14902,Negro,Collares,Unisex,Activo
5030748,ESCLAVA CIVILE J14903,Negro,Collares,Unisex,Activo
5030750,COLLAR AFRODINNE J14908,Negro,Collares,Unisex,Activo
5030751,ARETES AFRODINNE GLAM J14909,Negro,Collares,Unisex,Activo
5030752,ARETES AFRODINNE J14910,Negro,Collares,Unisex,Activo
5030753,PULSERA AFRODINNE J14911,Negro,Collares,Unisex,Activo
5030754,GARGANTILLA MARQUESE J14912,Negro,Collares,Unisex,Activo
5030755,ARETES MARQUESE GLITZ J14913,Negro,Collares,Unisex,Activo
5030756,ARETES MARQUESE J14914,Negro,Collares,Unisex,Activo
5030757,ARETES MARQUESE COLOR J14915,Negro,Collares,Unisex,Activo
5030760,COLLAR NAVONA GLAM J14917,Negro,Collares,Unisex,Activo
5030762,ARETES NAVONA GLAM J14919,Negro,Collares,Unisex,Activo
5030765,SORTIJA MARQUESE T5 J14916,Negro,Collares,Unisex,Activo
5030766,SORTIJA MARQUESE T6 J14916,Negro,Collares,Unisex,Activo
5030767,SORTIJA MARQUESE T7 J14916,Negro,Collares,Unisex,Activo
5030768,SORTIJA MARQUESE T8 J14916,Negro,Collares,Unisex,Activo
5030769,SORTIJA MARQUESE T9 J14916,Negro,Collares,Unisex,Activo
5030770,COLECCION BORGUESE J14924,Negro,Collares,Unisex,Activo
5030777,SET ARETES TRIUNPH J14931,Negro,Collares,Unisex,Activo
5030782,COLLAR FLORENCE J14936,Negro,Collares,Unisex,Activo
5030783,ARETES FLORENCE CRISTAL J14937,Negro,Collares,Unisex,Activo
5030784,ARETES FLORENCE J14938,Negro,Collares,Unisex,Activo
5030794,COLECCION ROYAL PERLE J14945,Negro,Collares,Unisex,Activo
5030801,SET ARETES ROMAN COLOR J14948,Negro,Collares,Unisex,Activo
5030802,COLLAR BUHIC J14949,Negro,Collares,Unisex,Activo
5030803,ARETES BUHIC J14950,Negro,Collares,Unisex,Activo
5030804,ARETES BUHIC LOVE J14951,Negro,Collares,Unisex,Activo
5030806,COLLAR FLORAL GLITZ J14953,Negro,Collares,Unisex,Activo
5030808,COLLAR DORIC AMATIST J14955,Negro,Collares,Unisex,Activo
5030809,ARETES DORIC AMATIST J14956,Negro,Collares,Unisex,Activo
5030811,PULSERA ANGELICAL TESOR J14954,Negro,Collares,Unisex,Activo
5030814,PULSERA ETERNI LOVE J14960,Negro,Collares,Unisex,Activo
5030822,COLLAR SALVE SALVE J14968,Negro,Collares,Unisex,Activo
5030823,SET ARETES SALVE J14969,Negro,Collares,Unisex,Activo
5030824,COLECCION ANGELITO ROSE J14970,Negro,Collares,Unisex,Activo
5030825,SET ARETES ABEJITA COLOR J14971,Negro,Collares,Unisex,Activo
5030826,SET ARETES ROSITA LINDA J14972,Negro,Collares,Unisex,Activo
5030827,CADENA SINCLAIR J14973,Negro,Collares,Unisex,Activo
5030829,CADENA CAMELOTTI J14975,Negro,Collares,Unisex,Activo
5030830,ESCLAVA CAMELOTTI J14976,Negro,Collares,Unisex,Activo
5030831,PULSERA LUCKY COLOR J15194,Negro,Collares,Unisex,Activo
5030838,ARETES RED DELICAT J15201,Negro,Collares,Unisex,Activo
5030840,COLLAR PERLA DELUXE,Negro,Collares,Unisex,Activo
5030841,ARETES PERLAS DELUXE,Negro,Collares,Unisex,Activo
5030853,COLLAR BENDECIDA CHIC J15217,Negro,Collares,Unisex,Activo
5030854,BRAZALETE GRAPHIC J15218,Negro,Collares,Unisex,Activo
5030860,BRAZALETE OPT ART J15219,Negro,Collares,Unisex,Activo
5030865,SORTIJA TUYA SIEMPRE T5 J15224,Negro,Collares,Unisex,Activo
5030866,SORTIJA TUYA SIEMPRE T6 J15224,Negro,Collares,Unisex,Activo
5030867,SORTIJA TUYA SIEMPRE T7 J15224,Negro,Collares,Unisex,Activo
5030868,SORTIJA TUYA SIEMPRE T8 J15224,Negro,Collares,Unisex,Activo
5030869,SORTIJA TUYA SIEMPRE T9 J15224,Negro,Collares,Unisex,Activo
5030870,ARETES FLORA MIX J15227,Negro,Collares,Unisex,Activo
5030875,SORTIJA TUYA SIEMPRE GLAM T5 J15225,Negro,Collares,Unisex,Activo
5030876,SORTIJA TUYA SIEMPRE GLAM T6 J15225,Negro,Collares,Unisex,Activo
5030877,SORTIJA TUYA SIEMPRE GLAM T7 J15225,Negro,Collares,Unisex,Activo
5030878,SORTIJA TUYA SIEMPRE GLAM T8 J15225,Negro,Collares,Unisex,Activo
5030879,SORTIJA TUYA SIEMPRE GLAM T9 J15225,Negro,Collares,Unisex,Activo
5030880,SET PULSERAS COMPLEMENT J15232,Negro,Collares,Unisex,Activo
5030884,COLLAR TERRANOVA J15033,Negro,Collares,Unisex,Activo
5030891,ARETES TERRANOVA BLIZ J15035,Negro,Collares,Unisex,Activo
5030935,COLLAR SIARA J15064,Negro,Collares,Unisex,Activo
5030941,PULSERA AMORI CRISTAL J15093,Negro,Collares,Unisex,Activo
5030942,COLLAR VANITEE J15076,Negro,Collares,Unisex,Activo
5030943,SET ARETES VANITEE J15077,Negro,Collares,Unisex,Activo
5030944,ARETES VANITEE CRISTAL J15078,Negro,Collares,Unisex,Activo
5030945,PULSERA VANITEE FLOR J15079,Negro,Collares,Unisex,Activo
5030946,COLLAR DESIRE J15080,Negro,Collares,Unisex,Activo
5030947,ARETES DESIRE J15081,Negro,Collares,Unisex,Activo
5030949,ARETES DESIRE MIST J15083,Negro,Collares,Unisex,Activo
5030950,PULSERA DESIRE J15084,Negro,Collares,Unisex,Activo
5030954,COLLAR BLANC PETAL J15088,Negro,Collares,Unisex,Activo
5030957,COLECCION FLOR CELESTIAL J15091,Negro,Collares,Unisex,Activo
5030958,ARETES FLOR CELESTIAL J15092,Negro,Collares,Unisex,Activo
5030960,COLECCION SAFARI KIDS J15070,Negro,Collares,Unisex,Activo
5030961,SET ARETES MUNDI KIDS J15071,Negro,Collares,Unisex,Activo
5030962,SET ARETES SAFARI KIDS J15072,Negro,Collares,Unisex,Activo
5030963,CADENA TERRA INDOMITA J15073,Negro,Collares,Unisex,Activo
5030964,CADENA BENEDETTI J15074,Negro,Collares,Unisex,Activo
5030965,ESCLAVA BENEDETTI J15075,Negro,Collares,Unisex,Activo
5030967,PULSERA SIARA J15049,Negro,Collares,Unisex,Activo
5030971,ARETES BENDECIDA CHIC J15375,Negro,Collares,Unisex,Activo
5030972,PULSERA FLORAMA FEM J15376,Negro,Collares,Unisex,Activo
5030973,COLECCION MARIPOSA PINK J15377,Negro,Collares,Unisex,Activo
5030974,COLECCION CRUZ ROSATO J15378,Negro,Collares,Unisex,Activo
5030975,SET ARETES COLORI CRISTAL J15379,Negro,Collares,Unisex,Activo
5030976,ARETES CELEBRATION GLAM J15125,Negro,Collares,Unisex,Activo
5030978,ARETES NAIROBI CHIC J15156,Negro,Collares,Unisex,Activo
5030979,ARETES KENIA J15108,Negro,Collares,Unisex,Activo
5030980,BRAZALETE KENIA J15110,Negro,Collares,Unisex,Activo
5030981,ARETES KENIA DORE J15109,Negro,Collares,Unisex,Activo
5030989,COLLAR CELEBRATION J15122,Negro,Collares,Unisex,Activo
5030990,COLLAR CELEBRATION CHIC J15123,Negro,Collares,Unisex,Activo
5030991,ARETES CELEBRATION CRISTAL J15124,Negro,Collares,Unisex,Activo
5030992,COLLAR LUNA BLACK J15126,Negro,Collares,Unisex,Activo
5030994,ARETES LUNA BLACK J15128,Negro,Collares,Unisex,Activo
5030995,SORTIJA LUNA BLACK T5 J15129,Negro,Collares,Unisex,Activo
5030996,SORTIJA LUNA BLACK T6 J15129,Negro,Collares,Unisex,Activo
5030997,SORTIJA LUNA BLACK T7 J15129,Negro,Collares,Unisex,Activo
5030998,SORTIJA LUNA BLACK T8 J15129,Negro,Collares,Unisex,Activo
5030999,SORTIJA LUNA BLACK T9 J15129,Negro,Collares,Unisex,Activo
5031004,COLECCION BLACK ROMANCE J15134,Negro,Collares,Unisex,Activo
5031008,SET ARETES GEM COLORI J15136,Negro,Collares,Unisex,Activo
5031009,SET ARETES ZAIBA J15157,Negro,Collares,Unisex,Activo
5031020,COLLAR VIRGEN DIVIN J15146,Negro,Collares,Unisex,Activo
5031021,ARETES VIRGEN DIVIN J15147,Negro,Collares,Unisex,Activo
5031022,PULSERA VIRGEN DIVIN J15148,Negro,Collares,Unisex,Activo
5031023,COLECCION CORI ROSE J15150,Negro,Collares,Unisex,Activo
5031024,SET ARETES CORI ROSE J15151,Negro,Collares,Unisex,Activo
5031025,SET ARETES FLORILOVE J15152,Negro,Collares,Unisex,Activo
5031026,CADENA MILAGROSA J15153,Negro,Collares,Unisex,Activo
5031027,ESCLAVA MILAGROSA J15154,Negro,Collares,Unisex,Activo
5031029,COLLAR NAIROBI GLAM J15103,Negro,Collares,Unisex,Activo
5031030,ARETES NAIROBI GLAM J15104,Negro,Collares,Unisex,Activo
5031031,PULSERA NAIROBI GLAM J15105,Negro,Collares,Unisex,Activo
5031032,COLLAR KENIA DORE J15107,Negro,Collares,Unisex,Activo
5031033,ARETES KANYE J15137,Negro,Collares,Unisex,Activo
5031040,SET COLLARES CROSS GLAM J15141,Negro,Collares,Unisex,Activo
5031042,COLECCION BLESSING J15149,Negro,Collares,Unisex,Activo
5031046,GARGANTILLA STARLUXE J15383,Negro,Collares,Unisex,Activo
5031047,ARETES STARLUXE J15384,Negro,Collares,Unisex,Activo
5031048,SET ARETES PERLALUXE J15385,Negro,Collares,Unisex,Activo
5031050,COLLAR HELENA GLAM J15387,Negro,Collares,Unisex,Activo
5031051,ARETES HELENA GLAM J15388,Negro,Collares,Unisex,Activo
5031052,ARETES TWIST GLAM J15389,Negro,Collares,Unisex,Activo
5031053,COLLAR CAMELI DORE J15390,Negro,Collares,Unisex,Activo
5031054,PIN NEO DORE J15391,Negro,Collares,Unisex,Activo
5031055,ARETES NEO DORE J15392,Negro,Collares,Unisex,Activo
5031056,ARETES CAMELI DORE J15393,Negro,Collares,Unisex,Activo
5031058,ARGOLLAS LUZ ROMANTIC J15395,Negro,Collares,Unisex,Activo
5031064,COLLAR MARIBEL J15401,Negro,Collares,Unisex,Activo
5031065,ARETES MARIBEL J15402,Negro,Collares,Unisex,Activo
5031066,ARETES PERLA DREAM J15403,Negro,Collares,Unisex,Activo
5031071,ARETES VIBRANT CITY J15408,Negro,Collares,Unisex,Activo
5031072,ARETES DREAM GLITZ J15409,Negro,Collares,Unisex,Activo
5031073,ARETES MARIPOSA DE SEDA J15410,Negro,Collares,Unisex,Activo
5031074,ARETES FLORA CRISTAL J15411,Negro,Collares,Unisex,Activo
5031076,COLLAR ARROW GLAM J15413,Negro,Collares,Unisex,Activo
5031077,ARETES ARROW GLAM J15414,Negro,Collares,Unisex,Activo
5031079,ARETES ROYAL PERLE J15416,Negro,Collares,Unisex,Activo
5031082,ARETES MADAME ROSE J15434,Negro,Collares,Unisex,Activo
5031083,COLECCION DANDRIA J15435,Negro,Collares,Unisex,Activo
5031087,PULSERA ASTRAL - DIAMANTI J15421,Negro,Collares,Unisex,Activo
5031088,PULSERA ASTRAL - EMERALD J15422,Negro,Collares,Unisex,Activo
5031090,PULSERA ASTRAL - RUBY J15424,Negro,Collares,Unisex,Activo
5031092,PULSERA ASTRAL - SAFIRE J15426,Negro,Collares,Unisex,Activo
5031093,PULSERA ASTRAL - ROSE J15427,Negro,Collares,Unisex,Activo
5031094,PULSERA ASTRAL - CITRINE J15428,Negro,Collares,Unisex,Activo
5031112,COLECCION TRESSOR PERLA J15452,Negro,Collares,Unisex,Activo
5031113,SET PULSERAS BUHIC LOVE J15454,Negro,Collares,Unisex,Activo
5031114,ARETES FLORAL GLITZ J15455,Negro,Collares,Unisex,Activo
5031115,SORTIJA NAVONA GLAM T5 J15453,Negro,Collares,Unisex,Activo
5031116,SORTIJA NAVONA GLAM T6 J15453,Negro,Collares,Unisex,Activo
5031117,SORTIJA NAVONA GLAM T7 J15453,Negro,Collares,Unisex,Activo
5031118,SORTIJA NAVONA GLAM T8 J15453,Negro,Collares,Unisex,Activo
5031119,SORTIJA NAVONA GLAM T9 J15453,Negro,Collares,Unisex,Activo
5031120,ARETES SALVE SALVE J15456,Negro,Collares,Unisex,Activo
5031121,ARETES BORGUESE J15457,Negro,Collares,Unisex,Activo
5031122,COLECCION ELEFANTE BLING J15458,Negro,Collares,Unisex,Activo
5031123,COLECCION ANGEL LOVE J15459,Negro,Collares,Unisex,Activo
5031124,COLLAR FLORAL ELEMENT J15237,Negro,Collares,Unisex,Activo
5031125,ARETES FLORAL ELEMENT J15238,Negro,Collares,Unisex,Activo
5031126,ARETES FLORAL GLAM J15239,Negro,Collares,Unisex,Activo
5031127,BRAZALETE FLORAL ELEMENT J15240,Negro,Collares,Unisex,Activo
5031128,GARGANTILLA SFERA ELEGANT J15241,Negro,Collares,Unisex,Activo
5031129,SET ARETES SFERA ELEGANT J15242,Negro,Collares,Unisex,Activo
5031130,COLLAR PERLA LUNESSE J15243,Negro,Collares,Unisex,Activo
5031131,ARETES LUNESSE BLUE J15244,Negro,Collares,Unisex,Activo
5031132,ARETES LUNESSE CRISTAL J15245,Negro,Collares,Unisex,Activo
5031135,SET SORTIJAS LUNESSE CRISTAL T5 J15246,Negro,Collares,Unisex,Activo
5031136,SET SORTIJAS LUNESSE CRISTAL T6 J15246,Negro,Collares,Unisex,Activo
5031137,SET SORTIJAS LUNESSE CRISTAL T7 J15246,Negro,Collares,Unisex,Activo
5031138,SET SORTIJAS LUNESSE CRISTAL T8 J15246,Negro,Collares,Unisex,Activo
5031139,SET SORTIJAS LUNESSE CRISTAL T9 J15246,Negro,Collares,Unisex,Activo
5031141,COLLAR MAGIC QUARTZ J15250,Negro,Collares,Unisex,Activo
5031142,ARETES MAGIC QUARTZ J15251,Negro,Collares,Unisex,Activo
5031143,ARETES QUARTZ CHIC J15252,Negro,Collares,Unisex,Activo
5031144,PULSERA MAGIC QUARTZ J15253,Negro,Collares,Unisex,Activo
5031145,ARETES ABANIQUE PLAKE J15254,Negro,Collares,Unisex,Activo
5031149,COLLAR CINNAMAR J15258,Negro,Collares,Unisex,Activo
5031150,ARETES CINNAMAR CRISTAL J15259,Negro,Collares,Unisex,Activo
5031151,ARETES CINNAMAR J15260,Negro,Collares,Unisex,Activo
5031152,PULSERA CINNAMAR J15261,Negro,Collares,Unisex,Activo
5031153,COLLAR GEMA LUX J15262,Negro,Collares,Unisex,Activo
5031154,ARETES PERLA LUX J15263,Negro,Collares,Unisex,Activo
5031155,ARETES GEMA LUX J15264,Negro,Collares,Unisex,Activo
5031156,COLLAR SOLAZZE J15266,Negro,Collares,Unisex,Activo
5031157,ARETES SOLAZZE J15267,Negro,Collares,Unisex,Activo
5031158,ARETES SOLAZZE CRISTAL J15268,Negro,Collares,Unisex,Activo
5031159,COLECCION DIAFANNE J15269,Negro,Collares,Unisex,Activo
5031160,COLLAR LUNA BELLA J15270,Negro,Collares,Unisex,Activo
5031161,ARETES LUNA STAR J15271,Negro,Collares,Unisex,Activo
5031162,PULSERA GLAM ELEMENT J15272,Negro,Collares,Unisex,Activo
5031163,SET ARETES HARPER J15273,Negro,Collares,Unisex,Activo
5031165,SORTIJA GEMALUX T5 J15265,Negro,Collares,Unisex,Activo
5031166,SORTIJA GEMALUX T6 J15265,Negro,Collares,Unisex,Activo
5031167,SORTIJA GEMALUX T7 J15265,Negro,Collares,Unisex,Activo
5031168,SORTIJA GEMALUX T8 J15265,Negro,Collares,Unisex,Activo
5031169,SORTIJA GEMALUX T9 J15265,Negro,Collares,Unisex,Activo
5031170,COLECCION CRUZ GLAM J15275,Negro,Collares,Unisex,Activo
5031172,SET ARETES FORESTI J15277,Negro,Collares,Unisex,Activo
5031173,SET ARETES FLORIANA J15278,Negro,Collares,Unisex,Activo
5031174,CADENA FORT BLACK J15279,Negro,Collares,Unisex,Activo
5031175,ESCLAVA FORT BLACK J15280,Negro,Collares,Unisex,Activo
5031177,COLLAR HARMONY LOVE J15282,Negro,Collares,Unisex,Activo
5031178,ARETES HARMONY LOVE J15283,Negro,Collares,Unisex,Activo
5031179,ARETES HARMONY GLAM J15284,Negro,Collares,Unisex,Activo
5031180,PULSERA HARMONY LOVE J15285,Negro,Collares,Unisex,Activo
5031193,SET ARETES SYBIL J15294,Negro,Collares,Unisex,Activo
5031194,COLECCION PERLI ELEGANT J15295,Negro,Collares,Unisex,Activo
5031195,PULSERA SIMBOLIC LOVE J15296,Negro,Collares,Unisex,Activo
5031199,ARGOLLAS FLORENCE J15601,Negro,Collares,Unisex,Activo
5031200,ARETES FLORAL MIST J15602,Negro,Collares,Unisex,Activo
5031202,ARGOLLAS SALVE CRISTAL J15604,Negro,Collares,Unisex,Activo
5031203,PULSERA ETERNI LUCK J15605,Negro,Collares,Unisex,Activo
5031204,ARETES ANGELICAL TESOR J15606,Negro,Collares,Unisex,Activo
5031206,PULSERA DIVIN GREY J15302,Negro,Collares,Unisex,Activo
5031207,COLLAR BELLE NATURAL J15304,Negro,Collares,Unisex,Activo
5031208,ARETES DIVIN GREY J15300,Negro,Collares,Unisex,Activo
5031209,COLLAR DIVIN GREY J15299,Negro,Collares,Unisex,Activo
5031210,ARETES BELLE NATURAL J15305,Negro,Collares,Unisex,Activo
5031211,ARETES BELLE CRISTAL J15306,Negro,Collares,Unisex,Activo
5031212,PULSERA BELLE NATURAL J15307,Negro,Collares,Unisex,Activo
5031213,COLLAR TERRA PERLIZ J15308,Negro,Collares,Unisex,Activo
5031215,SORTIJA DIVIN GREY T5 J15303,Negro,Collares,Unisex,Activo
5031216,SORTIJA DIVIN GREY T6 J15303,Negro,Collares,Unisex,Activo
5031217,SORTIJA DIVIN GREY T7 J15303,Negro,Collares,Unisex,Activo
5031218,SORTIJA DIVIN GREY T8 J15303,Negro,Collares,Unisex,Activo
5031219,SORTIJA DIVIN GREY T9 J15303,Negro,Collares,Unisex,Activo
5031220,ARETES PERLIZ CRISTAL J15310,Negro,Collares,Unisex,Activo
5031224,COLECCION SILVESTRI J15314,Negro,Collares,Unisex,Activo
5031226,COLLAR AMORE CRISTALLI J15316,Negro,Collares,Unisex,Activo
5031227,ARETES AMORE CRISTALLI J15317,Negro,Collares,Unisex,Activo
5031229,PULSERA AMORE CRISTALLI J15319,Negro,Collares,Unisex,Activo
5031230,COLLAR IZADINNE J15320,Negro,Collares,Unisex,Activo
5031231,ARETES IZADINNE J15321,Negro,Collares,Unisex,Activo
5031234,ARETES IZADINNE GLAM J15322,Negro,Collares,Unisex,Activo
5031235,SORTIJA IZADINNE T5 J15323,Negro,Collares,Unisex,Activo
5031236,SORTIJA IZADINNE T6 J15323,Negro,Collares,Unisex,Activo
5031237,SORTIJA IZADINNE T7 J15323,Negro,Collares,Unisex,Activo
5031238,SORTIJA IZADINNE T8 J15323,Negro,Collares,Unisex,Activo
5031239,SORTIJA IZADINNE T9 J15323,Negro,Collares,Unisex,Activo
5031241,COLECCION IN DORET J15327,Negro,Collares,Unisex,Activo
5031245,ARETES STAR MOON J15331,Negro,Collares,Unisex,Activo
5031246,ARETES SOLAR MIST J15332,Negro,Collares,Unisex,Activo
5031247,ARETES AQUA ESTELAR J15333,Negro,Collares,Unisex,Activo
5031248,ARETES PROVENZE COLOR J15334,Negro,Collares,Unisex,Activo
5031254,COLLAR DIVINE ROSE J15340,Negro,Collares,Unisex,Activo
5031255,ARETES DIVINE ROSE J15341,Negro,Collares,Unisex,Activo
5031256,PULSERA DIVINE ROSE J15342,Negro,Collares,Unisex,Activo
5031258,COLLAR CANDENT J15344,Negro,Collares,Unisex,Activo
5031259,ARETES CANDENT CRISTAL J15345,Negro,Collares,Unisex,Activo
5031263,COLLAR STELLAR MOON J15349,Negro,Collares,Unisex,Activo
5031265,ARETES STELLAR MOON J15351,Negro,Collares,Unisex,Activo
5031266,PULSERA STELLAR MOON J15352,Negro,Collares,Unisex,Activo
5031267,COLECCION RUBI LOVE J15353,Negro,Collares,Unisex,Activo
5031268,PULSERA RUBI LOVE J15355,Negro,Collares,Unisex,Activo
5031269,COLLAR AMY LOVE J15356,Negro,Collares,Unisex,Activo
5031272,SET ARETES BRILLO FIX J15359,Negro,Collares,Unisex,Activo
5031273,COLECCION STAR KIDS J15360,Negro,Collares,Unisex,Activo
5031274,SET ARETES AMORI KIDS J15361,Negro,Collares,Unisex,Activo
5031275,SORTIJA LOVE CRISTAL T5 J15354,Negro,Collares,Unisex,Activo
5031276,SORTIJA LOVE CRISTAL T6 J15354,Negro,Collares,Unisex,Activo
5031277,SORTIJA LOVE CRISTAL T7 J15354,Negro,Collares,Unisex,Activo
5031278,SORTIJA LOVE CRISTAL T8 J15354,Negro,Collares,Unisex,Activo
5031279,SORTIJA LOVE CRISTAL T9 J15354,Negro,Collares,Unisex,Activo
5031280,SET ARETES DULCI AMOR J15362,Negro,Collares,Unisex,Activo
5031281,CADENA STAURUS J15363,Negro,Collares,Unisex,Activo
5031282,ESCLAVA STAURUS J15364,Negro,Collares,Unisex,Activo
5031284,ARETES NAVONA CHIC J15607,Negro,Collares,Unisex,Activo
5031285,COLLAR DIAMANTE DIVINE J15608,Negro,Collares,Unisex,Activo
5031286,ARETES DIAMANTE GLITZ J15609,Negro,Collares,Unisex,Activo
5031287,ARETES DIAMANTE DIVINE J15610,Negro,Collares,Unisex,Activo
5031288,PULSERA DIAMANTE DIVINE J15611,Negro,Collares,Unisex,Activo
5031291,ARETES CARELLI CRISTAL J15614,Negro,Collares,Unisex,Activo
5031292,COLECCION TUTTI CRISTAL J15615,Negro,Collares,Unisex,Activo
5031293,ARETES NAIROBI CRISTAL J15616,Negro,Collares,Unisex,Activo
5031298,COLLAR SIARA CRISTAL J15621,Negro,Collares,Unisex,Activo
5031299,ARETES SIARA J15622,Negro,Collares,Unisex,Activo
